date,league,home,away,home_goals,away_goals,total_goals,actual,pred,correct,actual_over,pred_over,correct_ou,actual_btts,pred_btts,correct_btts,p_home,p_draw,p_away,p_over,p_btts
2025-10-22,Championship,Watford,West Brom,2,1,3,H,A,0,1,UNDER,0,1,NG,0,0.3138,0.2633,0.4229,0.4,0.507
2025-10-23,LeagueOne,Exeter,Plymouth,2,0,2,H,A,0,0,OVER,0,0,GG,0,0.3199,0.2883,0.3917,0.5714,0.5689
2025-10-24,Ligue1,Paris FC,Nantes,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.5246,0.2411,0.2343,0.5632,0.5689
2025-10-24,Championship,Preston,Sheffield United,3,2,5,H,A,0,1,UNDER,0,1,NG,0,0.3078,0.2774,0.4148,0.4,0.507
2025-10-24,PrimeiraLiga,Alverca,Gil Vicente,0,4,4,A,A,1,1,UNDER,0,0,NG,1,0.2957,0.3423,0.362,0.3529,0.507
2025-10-24,EPL,Leeds,West Ham,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.5256,0.2366,0.2378,0.4884,0.507
2025-10-24,Bundesliga,Werder Bremen,Union Berlin,1,0,1,H,D,0,0,OVER,0,0,GG,0,0.3065,0.3548,0.3386,0.5333,0.6071
2025-10-24,Eredivisie,Heerenveen,NAC Breda,3,3,6,D,H,0,1,OVER,1,1,GG,1,0.5033,0.2719,0.2248,0.5569,0.5689
2025-10-24,LaLiga,Sociedad,Sevilla,2,1,3,H,H,1,1,UNDER,0,1,GG,1,0.4974,0.2744,0.2281,0.4186,0.5689
2025-10-24,SerieA,Milan,Pisa,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.709,0.2278,0.0632,0.4857,0.4862
2025-10-25,LeagueOne,Bolton,Cardiff,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.5439,0.25,0.2061,0.7143,0.5689
2025-10-25,Championship,Swansea,Norwich,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.4067,0.2331,0.3601,0.4173,0.507
2025-10-25,Ligue1,Lens,Marseille,2,1,3,H,A,0,1,OVER,1,1,GG,1,0.2217,0.3596,0.4186,0.5632,0.5689
2025-10-25,Ligue1,Brest,Paris SG,0,3,3,A,A,1,1,OVER,1,0,GG,0,0.1366,0.1795,0.6839,0.6765,0.6471
2025-10-25,GreekSL,OFI Crete,Atromitos,1,3,4,A,H,0,1,UNDER,0,1,NG,0,0.3982,0.2703,0.3314,0.4792,0.4862
2025-10-25,LeagueOne,Stevenage,Bradford,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.4111,0.2791,0.3098,0.4286,0.507
2025-10-25,LeagueOne,Reading,Doncaster,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.5256,0.2366,0.2378,0.5714,0.5435
2025-10-25,LeagueOne,Peterboro,Blackpool,1,2,3,A,A,1,1,OVER,1,1,NG,0,0.325,0.2929,0.3821,0.5,0.507
2025-10-25,LeagueOne,Northampton,Luton,0,1,1,A,A,1,0,UNDER,1,0,NG,1,0.3078,0.2774,0.4148,0.4286,0.507
2025-10-25,Championship,Sheffield Weds,Oxford,1,2,3,A,A,1,1,UNDER,0,1,GG,1,0.3078,0.2774,0.4148,0.4173,0.5476
2025-10-25,LeagueOne,Barnsley,Rotherham,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.5199,0.283,0.197,0.5714,0.5689
2025-10-25,LeagueOne,Wycombe,Huddersfield,3,0,3,H,H,1,1,OVER,1,0,GG,0,0.451,0.2998,0.2492,0.5094,0.5689
2025-10-25,Bundesliga,M'gladbach,Bayern Munich,0,3,3,A,A,1,1,OVER,1,0,GG,0,0.117,0.0636,0.8194,0.8,0.6071
2025-10-25,SerieA,Napoli,Inter,3,1,4,H,A,0,1,UNDER,0,1,GG,1,0.3078,0.2774,0.4148,0.4857,0.5689
2025-10-25,LeagueOne,Mansfield,Wigan,1,1,2,D,H,0,0,OVER,0,1,NG,0,0.3913,0.3025,0.3063,0.5094,0.507
2025-10-25,SerieA,Cremonese,Atalanta,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.132,0.2112,0.6568,0.5342,0.5476
2025-10-25,LeagueOne,Leyton Orient,Lincoln,1,0,1,H,A,0,0,OVER,0,0,NG,1,0.3078,0.2774,0.4148,0.5094,0.507
2025-10-25,Bundesliga,Dortmund,FC Koln,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.7087,0.2277,0.0636,0.6889,0.5689
2025-10-25,Championship,Millwall,Leicester,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.3892,0.2744,0.3364,0.4173,0.507
2025-10-25,Bundesliga,Ein Frankfurt,St Pauli,2,0,2,H,H,1,0,OVER,0,0,NG,1,0.562,0.2199,0.2181,0.5333,0.507
2025-10-25,Bundesliga,Hoffenheim,Heidenheim,3,1,4,H,H,1,1,OVER,1,1,GG,1,0.5303,0.2438,0.2259,0.5333,0.5689
2025-10-25,Bundesliga,Hamburg,Wolfsburg,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.4157,0.2383,0.346,0.5333,0.6071
2025-10-25,LeagueOne,AFC Wimbledon,Burton,0,1,1,A,H,0,0,UNDER,1,0,NG,1,0.4105,0.3579,0.2316,0.4286,0.4862
2025-10-25,Eredivisie,For Sittard,Groningen,1,2,3,A,D,0,1,UNDER,0,1,NG,0,0.3065,0.3548,0.3386,0.3962,0.507
2025-10-25,SerieA,Udinese,Lecce,3,2,5,H,H,1,1,UNDER,0,1,NG,0,0.5159,0.2917,0.1924,0.3188,0.507
2025-10-25,Bundesliga,Augsburg,RB Leipzig,0,6,6,A,A,1,1,OVER,1,0,GG,0,0.2263,0.2364,0.5373,0.6889,0.6882
2025-10-25,Championship,Middlesbrough,Wrexham,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.5008,0.2726,0.2266,0.4173,0.507
2025-10-25,Eredivisie,Sparta Rotterdam,Telstar,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.4157,0.2383,0.346,0.5569,0.5689
2025-10-25,GreekSL,Panserraikos,Larisa,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.3892,0.2744,0.3364,0.4792,0.4862
2025-10-25,Eredivisie,Zwolle,Nijmegen,2,2,4,D,A,0,1,OVER,1,1,GG,1,0.3078,0.2774,0.4148,0.5569,0.6071
2025-10-25,Championship,Coventry,Watford,3,1,4,H,H,1,1,OVER,1,1,NG,0,0.6269,0.2439,0.1292,0.6511,0.507
2025-10-25,Championship,Ipswich,West Brom,1,0,1,H,H,1,0,UNDER,1,0,GG,0,0.5199,0.283,0.197,0.4173,0.5476
2025-10-25,Championship,Blackburn,Southampton,2,1,3,H,A,0,1,UNDER,0,1,GG,1,0.2991,0.223,0.4779,0.4173,0.5476
2025-10-25,Championship,Bristol City,Birmingham,1,0,1,H,H,1,0,UNDER,1,0,GG,0,0.3914,0.2702,0.3383,0.4173,0.5476
2025-10-25,Championship,Derby,QPR,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.3398,0.3378,0.3224,0.4173,0.507
2025-10-25,Championship,Hull,Charlton,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.3917,0.2332,0.3752,0.4173,0.507
2025-10-25,EPL,Brentford,Liverpool,3,2,5,H,A,0,1,OVER,1,1,GG,1,0.2104,0.2172,0.5723,0.6667,0.6882
2025-10-25,GreekSL,Kifisia,Panetolikos,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.5199,0.283,0.197,0.4792,0.4862
2025-10-25,EPL,Chelsea,Sunderland,1,2,3,A,H,0,1,OVER,1,1,NG,0,0.7071,0.2299,0.0631,0.5556,0.507
2025-10-25,Championship,Portsmouth,Stoke,0,1,1,A,H,0,0,UNDER,1,0,NG,1,0.4111,0.2791,0.3098,0.3867,0.4862
2025-10-25,PrimeiraLiga,Estrela,Rio Ave,1,2,3,A,H,0,1,UNDER,0,1,NG,0,0.3892,0.2744,0.3364,0.3857,0.507
2025-10-25,PrimeiraLiga,Benfica,Arouca,5,0,5,H,H,1,1,OVER,1,0,NG,1,0.8928,0.071,0.0361,0.8148,0.4862
2025-10-25,Ligue1,Monaco,Toulouse,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.5104,0.2586,0.231,0.6415,0.6471
2025-10-25,EPL,Man United,Brighton,4,2,6,H,H,1,1,OVER,1,1,GG,1,0.4811,0.2241,0.2947,0.5556,0.6071
2025-10-25,LaLiga,Valencia,Villarreal,0,2,2,A,A,1,0,OVER,0,0,GG,0,0.2977,0.2266,0.4757,0.6038,0.5476
2025-10-25,Eredivisie,Volendam,Heracles,3,0,3,H,H,1,1,UNDER,0,0,GG,0,0.3818,0.2671,0.3511,0.3962,0.5689
2025-10-25,EPL,Newcastle,Fulham,2,1,3,H,H,1,1,OVER,1,1,NG,0,0.63,0.2401,0.1298,0.5556,0.507
2025-10-25,SerieA,Parma,Como,0,0,0,D,A,0,0,UNDER,1,0,GG,0,0.2099,0.2513,0.5388,0.4857,0.5476
2025-10-25,PrimeiraLiga,Santa Clara,AVS,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.5872,0.2285,0.1844,0.463,0.4795
2025-10-25,LaLiga,Espanol,Elche,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4156,0.3548,0.2296,0.4186,0.507
2025-10-25,LaLiga,Ath Bilbao,Getafe,0,1,1,A,H,0,0,UNDER,1,0,NG,1,0.5899,0.2248,0.1852,0.4043,0.4795
2025-10-25,LaLiga,Girona,Oviedo,3,3,6,D,H,0,1,UNDER,0,1,NG,0,0.4213,0.3596,0.2191,0.4186,0.507
2025-10-26,EPL,Bournemouth,Nott'm Forest,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.5439,0.25,0.2061,0.4884,0.507
2025-10-26,EPL,Aston Villa,Man City,1,0,1,H,A,0,0,OVER,0,0,GG,0,0.1886,0.2232,0.5882,0.5556,0.5476
2025-10-26,LaLiga,Mallorca,Levante,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.3892,0.2744,0.3364,0.4186,0.507
2025-10-26,LaLiga,Real Madrid,Barcelona,2,1,3,H,H,1,1,OVER,1,1,GG,1,0.5033,0.2719,0.2248,0.6607,0.6071
2025-10-26,LaLiga,Osasuna,Celta,2,3,5,A,H,0,1,UNDER,0,1,NG,0,0.4111,0.2791,0.3098,0.4043,0.507
2025-10-26,EPL,Arsenal,Crystal Palace,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.6742,0.2177,0.108,0.5556,0.5476
2025-10-26,Eredivisie,Go Ahead Eagles,Excelsior,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.5256,0.2366,0.2378,0.5569,0.5476
2025-10-26,LaLiga,Vallecano,Alaves,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4265,0.3719,0.2016,0.3704,0.4862
2025-10-26,Eredivisie,Feyenoord,PSV Eindhoven,2,3,5,A,A,1,1,OVER,1,1,GG,1,0.3078,0.2774,0.4148,0.7778,0.5689
2025-10-26,Eredivisie,Twente,Ajax,2,3,5,A,H,0,1,OVER,1,1,GG,1,0.3991,0.2688,0.3321,0.5569,0.5689
2025-10-26,Ligue1,Rennes,Nice,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.3851,0.282,0.3329,0.5632,0.5689
2025-10-26,Ligue1,Angers,Lorient,2,0,2,H,D,0,0,UNDER,1,0,NG,1,0.3065,0.3548,0.3386,0.2941,0.507
2025-10-26,Eredivisie,AZ Alkmaar,Utrecht,4,1,5,H,H,1,1,OVER,1,1,GG,1,0.5866,0.2282,0.1852,0.5569,0.6471
2025-10-26,Ligue1,Lille,Metz,6,1,7,H,H,1,1,OVER,1,1,NG,0,0.6742,0.2177,0.108,0.6371,0.507
2025-10-26,GreekSL,Levadeiakos,Aris,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.3991,0.2688,0.3321,0.4792,0.507
2025-10-26,Ligue1,Lyon,Strasbourg,2,1,3,H,H,1,1,OVER,1,1,GG,1,0.451,0.2998,0.2492,0.6413,0.5476
2025-10-26,Ligue1,Auxerre,Le Havre,0,1,1,A,H,0,0,UNDER,1,0,NG,1,0.4111,0.2791,0.3098,0.475,0.507
2025-10-26,GreekSL,PAOK,Volos NFC,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.709,0.2278,0.0632,0.625,0.4862
2025-10-26,GreekSL,Olympiakos,AEK,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.5876,0.2239,0.1885,0.4792,0.4862
2025-10-26,SerieA,Lazio,Juventus,1,0,1,H,A,0,0,UNDER,1,0,NG,1,0.297,0.2535,0.4496,0.3188,0.4862
2025-10-26,PrimeiraLiga,Sp Braga,Casa Pia,4,0,4,H,H,1,1,UNDER,0,0,NG,1,0.63,0.2401,0.1298,0.463,0.507
2025-10-26,PrimeiraLiga,Estoril,Nacional,1,1,2,D,A,0,0,UNDER,1,1,GG,1,0.325,0.2929,0.3821,0.3857,0.5689
2025-10-26,SerieA,Sassuolo,Roma,0,1,1,A,A,1,0,UNDER,1,0,NG,1,0.168,0.2578,0.5741,0.4857,0.507
2025-10-26,SerieA,Verona,Cagliari,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.4985,0.2729,0.2286,0.4857,0.507
2025-10-26,PrimeiraLiga,Famalicao,Guimaraes,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.451,0.2998,0.2492,0.3857,0.507
2025-10-26,SerieA,Fiorentina,Bologna,2,2,4,D,A,0,1,UNDER,0,1,NG,0,0.3199,0.2883,0.3917,0.3188,0.507
2025-10-26,GreekSL,Panathinaikos,Asteras Tripolis,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.709,0.2278,0.0632,0.4792,0.4862
2025-10-26,Bundesliga,Leverkusen,Freiburg,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.5802,0.2318,0.188,0.5333,0.5689
2025-10-26,Bundesliga,Stuttgart,Mainz,2,1,3,H,H,1,1,OVER,1,1,GG,1,0.5246,0.2411,0.2343,0.6,0.5689
2025-10-26,SerieA,Torino,Genoa,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.4013,0.3635,0.2352,0.3188,0.4862
2025-10-26,EPL,Everton,Tottenham,0,3,3,A,H,0,1,UNDER,0,0,NG,1,0.411,0.2542,0.3348,0.4884,0.507
2025-10-26,PrimeiraLiga,Tondela,Sp Lisbon,0,3,3,A,A,1,1,OVER,1,0,GG,0,0.1267,0.1664,0.707,0.6154,0.5476
2025-10-26,EPL,Wolves,Burnley,2,3,5,A,H,0,1,UNDER,0,1,NG,0,0.4105,0.3579,0.2316,0.375,0.507
2025-10-27,LeagueOne,Port Vale,Stockport,0,3,3,A,A,1,1,OVER,1,0,NG,1,0.3078,0.2774,0.4148,0.5094,0.4862
2025-10-27,PrimeiraLiga,Moreirense,Porto,1,2,3,A,A,1,1,OVER,1,1,NG,0,0.1267,0.1664,0.707,0.6124,0.507
2025-10-27,LaLiga,Betis,Ath Madrid,0,2,2,A,A,1,0,OVER,0,0,NG,1,0.2323,0.2477,0.52,0.6038,0.507
2025-10-28,SerieA,Lecce,Napoli,0,1,1,A,A,1,0,OVER,0,0,NG,1,0.1286,0.2315,0.6399,0.5342,0.507
2025-10-28,SerieA,Atalanta,Milan,1,1,2,D,H,0,0,UNDER,1,1,GG,1,0.3892,0.2744,0.3364,0.4857,0.5689
2025-10-28,LeagueOne,Bradford,Lincoln,0,0,0,D,H,0,0,OVER,0,0,NG,1,0.4003,0.2979,0.3017,0.5094,0.507
2025-10-28,LeagueOne,Mansfield,Plymouth,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.4823,0.2605,0.2572,0.5962,0.6471
2025-10-29,Ligue1,Strasbourg,Auxerre,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.5893,0.2246,0.186,0.5632,0.4862
2025-10-29,Ligue1,Toulouse,Rennes,2,2,4,D,H,0,1,OVER,1,1,GG,1,0.4334,0.2881,0.2785,0.5632,0.6471
2025-10-29,Ligue1,Lorient,Paris SG,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.1311,0.0939,0.7749,0.6765,0.6471
2025-10-29,Ligue1,Marseille,Angers,2,2,4,D,H,0,1,OVER,1,1,NG,0,0.774,0.1637,0.0623,0.6415,0.4862
2025-10-29,Ligue1,Nice,Lille,2,0,2,H,A,0,0,OVER,0,0,GG,0,0.3078,0.2774,0.4148,0.5632,0.6071
2025-10-29,Ligue1,Paris FC,Lyon,3,3,6,D,A,0,1,OVER,1,1,GG,1,0.3068,0.2287,0.4645,0.5632,0.6471
2025-10-29,SerieA,Juventus,Udinese,3,1,4,H,H,1,1,UNDER,0,1,NG,0,0.709,0.2278,0.0632,0.4857,0.4862
2025-10-29,Ligue1,Metz,Lens,2,0,2,H,A,0,0,OVER,0,0,GG,0,0.1399,0.2386,0.6214,0.5714,0.6071
2025-10-29,SerieA,Como,Verona,3,1,4,H,H,1,1,UNDER,0,1,NG,0,0.5673,0.2498,0.1829,0.4857,0.4862
2025-10-29,SerieA,Roma,Parma,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.7148,0.2232,0.0619,0.4857,0.4862
2025-10-29,SerieA,Bologna,Torino,0,0,0,D,H,0,0,OVER,0,0,NG,1,0.5594,0.3045,0.1362,0.5342,0.507
2025-10-29,SerieA,Genoa,Cremonese,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.5199,0.283,0.197,0.3188,0.4862
2025-10-29,SerieA,Inter,Fiorentina,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.709,0.2278,0.0632,0.5342,0.507
2025-10-29,Ligue1,Le Havre,Brest,1,0,1,H,A,0,0,UNDER,1,0,GG,0,0.3199,0.2883,0.3917,0.475,0.5689
2025-10-29,Ligue1,Nantes,Monaco,3,5,8,A,A,1,1,OVER,1,1,GG,1,0.1886,0.2232,0.5882,0.5632,0.6071
2025-10-30,SerieA,Cagliari,Sassuolo,1,2,3,A,H,0,1,UNDER,0,1,NG,0,0.4019,0.2834,0.3147,0.3188,0.507
2025-10-30,SerieA,Pisa,Lazio,0,0,0,D,A,0,0,UNDER,1,0,NG,1,0.2281,0.288,0.4838,0.3188,0.507
2025-10-31,Championship,Wrexham,Coventry,3,2,5,H,A,0,1,OVER,1,1,GG,1,0.1886,0.2232,0.5882,1.0,0.6071
2025-10-31,LaLiga,Getafe,Girona,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.4013,0.3635,0.2352,0.4043,0.4862
2025-10-31,Bundesliga,Augsburg,Dortmund,0,1,1,A,A,1,0,OVER,0,0,GG,0,0.1286,0.2315,0.6399,0.6889,0.6471
2025-10-31,Eredivisie,PSV Eindhoven,For Sittard,5,2,7,H,H,1,1,OVER,1,1,NG,0,0.7923,0.1743,0.0334,0.7778,0.507
2025-10-31,PrimeiraLiga,Sp Lisbon,Alverca,2,0,2,H,H,1,0,OVER,0,0,NG,1,0.8928,0.071,0.0361,0.8148,0.4862
2025-11-01,Championship,Southampton,Preston,0,2,2,A,D,0,0,UNDER,1,0,NG,1,0.344,0.3983,0.2577,0.3867,0.3869
2025-11-01,SerieA,Udinese,Atalanta,1,0,1,H,A,0,0,OVER,0,0,GG,0,0.1563,0.2321,0.6116,0.5342,0.5689
2025-11-01,Championship,Oxford,Millwall,2,2,4,D,A,0,1,UNDER,0,1,NG,0,0.2006,0.2844,0.515,0.3867,0.4795
2025-11-01,Championship,Sheffield United,Derby,1,3,4,A,D,0,1,UNDER,0,1,NG,0,0.344,0.3983,0.2577,0.0,0.4862
2025-11-01,SerieA,Napoli,Como,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.5082,0.3033,0.1885,0.3188,0.507
2025-11-01,EPL,Brighton,Leeds,3,0,3,H,H,1,1,UNDER,0,0,GG,0,0.5303,0.2687,0.201,0.4884,0.6071
2025-11-01,Championship,Stoke,Bristol City,5,1,6,H,A,0,1,UNDER,0,1,NG,0,0.3217,0.2448,0.4335,0.3846,0.3869
2025-11-01,Championship,Charlton,Swansea,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.4117,0.359,0.2293,0.3867,0.3869
2025-11-01,LaLiga,Real Madrid,Valencia,4,0,4,H,H,1,1,OVER,1,0,NG,1,0.8557,0.1097,0.0347,0.6607,0.507
2025-11-01,Championship,Watford,Middlesbrough,3,0,3,H,A,0,1,UNDER,0,0,NG,1,0.3054,0.2695,0.4252,0.3867,0.4862
2025-11-01,PrimeiraLiga,Nacional,Famalicao,0,1,1,A,A,1,0,UNDER,1,0,GG,0,0.2983,0.2502,0.4515,0.463,0.5476
2025-11-01,Championship,Leicester,Blackburn,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.4797,0.3399,0.1803,0.3867,0.4862
2025-11-01,EPL,Burnley,Arsenal,0,2,2,A,A,1,0,OVER,0,0,GG,0,0.1286,0.2315,0.6399,0.5556,0.5689
2025-11-01,PrimeiraLiga,Guimaraes,Benfica,0,3,3,A,A,1,1,OVER,1,0,NG,1,0.1289,0.2314,0.6396,0.6154,0.4862
2025-11-01,PrimeiraLiga,Rio Ave,Estoril,0,4,4,A,H,0,1,OVER,1,0,GG,0,0.3892,0.2744,0.3364,0.5625,0.5689
2025-11-01,PrimeiraLiga,Casa Pia,Estrela,3,5,8,A,H,0,1,UNDER,0,1,NG,0,0.4105,0.3579,0.2316,0.3714,0.507
2025-11-01,Bundesliga,Bayern Munich,Leverkusen,3,0,3,H,H,1,1,OVER,1,0,GG,0,0.7318,0.2044,0.0638,0.8667,0.6071
2025-11-01,Bundesliga,Union Berlin,Freiburg,0,0,0,D,A,0,0,UNDER,1,0,GG,0,0.3233,0.3195,0.3572,0.25,0.5689
2025-11-01,Championship,West Brom,Sheffield Weds,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.5196,0.2421,0.2383,0.4173,0.4862
2025-11-01,Championship,QPR,Ipswich,1,4,5,A,H,0,1,UNDER,0,1,NG,0,0.4974,0.2744,0.2281,0.3867,0.4795
2025-11-01,Championship,Norwich,Hull,0,2,2,A,A,1,0,OVER,0,0,GG,0,0.2991,0.223,0.4779,1.0,0.6882
2025-11-01,Championship,Birmingham,Portsmouth,4,0,4,H,H,1,1,UNDER,0,0,NG,1,0.4105,0.3579,0.2316,0.3867,0.4795
2025-11-01,Bundesliga,Mainz,Werder Bremen,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.4058,0.2564,0.3377,0.6825,0.5689
2025-11-01,Bundesliga,St Pauli,M'gladbach,0,4,4,A,H,0,1,OVER,1,0,NG,1,0.4224,0.2659,0.3117,0.5094,0.507
2025-11-01,Bundesliga,RB Leipzig,Stuttgart,3,1,4,H,H,1,1,OVER,1,1,GG,1,0.451,0.2998,0.2492,0.6889,0.6071
2025-11-01,Eredivisie,Ajax,Heerenveen,1,1,2,D,H,0,0,OVER,0,1,NG,0,0.6269,0.2439,0.1292,0.5569,0.507
2025-11-01,Eredivisie,NAC Breda,Go Ahead Eagles,1,0,1,H,A,0,0,OVER,0,0,GG,0,0.3078,0.2774,0.4148,0.5569,0.6882
2025-11-01,Eredivisie,Feyenoord,Volendam,3,1,4,H,H,1,1,OVER,1,1,NG,0,0.7829,0.1822,0.0349,0.5714,0.4795
2025-11-01,Ligue1,Paris SG,Nice,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.7087,0.2277,0.0636,0.6765,0.5689
2025-11-01,Ligue1,Monaco,Paris FC,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.63,0.2401,0.1298,0.6415,0.5689
2025-11-01,Ligue1,Auxerre,Marseille,0,1,1,A,A,1,0,OVER,0,0,GG,0,0.1916,0.2224,0.586,0.5714,0.5689
2025-11-01,SerieA,Cremonese,Juventus,1,2,3,A,A,1,1,UNDER,0,1,GG,1,0.1286,0.2315,0.6399,0.4857,0.5689
2025-11-01,LaLiga,Villarreal,Vallecano,4,0,4,H,H,1,1,OVER,1,0,GG,0,0.5802,0.2318,0.188,0.6038,0.5476
2025-11-01,Bundesliga,Heidenheim,Ein Frankfurt,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.1941,0.2217,0.5842,0.6889,0.6471
2025-11-01,Eredivisie,Telstar,Excelsior,2,2,4,D,H,0,1,OVER,1,1,GG,1,0.5876,0.2239,0.1885,0.5714,0.6882
2025-11-01,EPL,Tottenham,Chelsea,0,1,1,A,A,1,0,OVER,0,0,GG,0,0.3054,0.2324,0.4623,0.5556,0.6071
2025-11-01,GreekSL,Olympiakos,Aris,2,1,3,H,H,1,1,OVER,1,1,NG,0,0.7615,0.1772,0.0613,0.625,0.4862
2025-11-01,GreekSL,Atromitos,Kifisia,1,2,3,A,H,0,1,OVER,1,1,NG,0,0.4065,0.2246,0.3689,0.625,0.4862
2025-11-01,EPL,Nott'm Forest,Man United,2,2,4,D,A,0,1,OVER,1,1,GG,1,0.3068,0.2287,0.4645,0.5556,0.5689
2025-11-01,LaLiga,Sociedad,Ath Bilbao,3,2,5,H,D,0,1,UNDER,0,1,NG,0,0.3065,0.3548,0.3386,0.3704,0.507
2025-11-01,GreekSL,Volos NFC,Panathinaikos,1,0,1,H,A,0,0,OVER,0,0,GG,0,0.1972,0.2658,0.537,0.625,0.5476
2025-11-01,EPL,Liverpool,Aston Villa,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.6105,0.2754,0.1141,0.5556,0.5689
2025-11-01,EPL,Crystal Palace,Brentford,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.4797,0.3399,0.1803,0.5556,0.6471
2025-11-01,EPL,Fulham,Wolves,3,0,3,H,H,1,1,UNDER,0,0,NG,1,0.4989,0.2752,0.2258,0.375,0.4862
2025-11-01,LaLiga,Ath Madrid,Sevilla,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.7472,0.1926,0.0601,0.6607,0.507
2025-11-02,Eredivisie,Groningen,Twente,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.3913,0.3025,0.3063,0.3962,0.507
2025-11-02,Eredivisie,Heracles,Zwolle,8,2,10,H,A,0,1,OVER,1,1,GG,1,0.2104,0.2172,0.5723,0.5714,0.6882
2025-11-02,Eredivisie,Sparta Rotterdam,AZ Alkmaar,0,1,1,A,A,1,0,OVER,0,0,GG,0,0.1879,0.1976,0.6145,0.7778,0.6882
2025-11-02,Eredivisie,Utrecht,Nijmegen,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.5876,0.2239,0.1885,0.7778,0.6882
2025-11-02,LaLiga,Betis,Mallorca,3,0,3,H,H,1,1,UNDER,0,0,NG,1,0.5893,0.2246,0.186,0.4186,0.507
2025-11-02,GreekSL,Larisa,Levadeiakos,0,2,2,A,A,1,0,OVER,0,0,GG,0,0.1886,0.2232,0.5882,0.625,0.5435
2025-11-02,EPL,Man City,Bournemouth,3,1,4,H,H,1,1,OVER,1,1,GG,1,0.709,0.2278,0.0632,0.5556,0.5689
2025-11-02,GreekSL,Panserraikos,PAOK,0,5,5,A,A,1,1,OVER,1,0,NG,1,0.1286,0.2315,0.6399,0.625,0.4862
2025-11-02,Ligue1,Nantes,Metz,0,2,2,A,H,0,0,OVER,0,0,GG,0,0.5196,0.2421,0.2383,0.5632,0.5476
2025-11-02,GreekSL,AEK,Panetolikos,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.6386,0.2942,0.0672,0.4783,0.3869
2025-11-02,LaLiga,Barcelona,Elche,3,1,4,H,H,1,1,OVER,1,1,NG,0,0.8051,0.161,0.0339,0.6607,0.507
2025-11-02,EPL,West Ham,Newcastle,3,1,4,H,A,0,1,OVER,1,1,GG,1,0.1563,0.2321,0.6116,0.5556,0.6071
2025-11-02,LaLiga,Alaves,Espanol,2,1,3,H,H,1,1,UNDER,0,1,NG,0,0.3892,0.2744,0.3364,0.4043,0.4862
